"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","The world is too soft now @HankAzaria thank you for voicing a brown character so we were actually represented on ma… https://t.co/m5rRtnwuPq",FALSE,0,NA,2020-01-18 14:06:21,TRUE,NA,"1218535098175254528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ice3u3",0,FALSE,FALSE,NA,NA
"2","RT @SamuelTimms3: Every minuet of everyday, literally.

#AVFC #Simpsons #UTV https://t.co/IBntxzVdyG",FALSE,0,NA,2020-01-18 14:05:25,FALSE,NA,"1218534862241529856",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MissLionHeart",8,TRUE,FALSE,NA,NA
"3","RT @BADTHINGSONFIFA: One of the best moments in the  #Simpsons https://t.co/ND0j7tU8yq",FALSE,0,NA,2020-01-18 14:05:18,FALSE,NA,"1218534835767083008",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MissLionHeart",8,TRUE,FALSE,NA,NA
"4","RT @funky_seema: The #Simpsons ended as soon as these characters stopped being in it. RIP Phil Hartman <U+0001F622> https://t.co/HEPFYqNO2A",FALSE,0,NA,2020-01-18 14:05:06,FALSE,NA,"1218534783397044225",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MissLionHeart",10,TRUE,FALSE,NA,NA
"5","lets not forget maggie was a baby for 30 years #Simpsons",FALSE,0,NA,2020-01-18 14:04:56,FALSE,NA,"1218534741399560192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","funniestkid1",0,FALSE,FALSE,NA,NA
"6","It's like when you have an ill cat that needs to be put down: You know it's for the best but still you're gonna rea… https://t.co/laVWVZ915b",FALSE,0,NA,2020-01-18 14:04:49,TRUE,NA,"1218534711464734720",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MCCngtn",0,FALSE,FALSE,NA,NA
"7","Lehrerin: Hach das Partnersystem, narrensicher.
#Simpsons classics",FALSE,0,NA,2020-01-18 14:04:39,FALSE,NA,"1218534672705126400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","falkatw",0,FALSE,FALSE,NA,NA
"8","Many people talking like the issue is the stereotyping of a character and missing the actual issue which is a white… https://t.co/u3uwNXlUW2",FALSE,0,NA,2020-01-18 14:04:12,TRUE,NA,"1218534556917227521",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","teameat6",0,FALSE,FALSE,NA,NA
"9","RT @tdevo93: I think it may be time the #Simpsons ends, finish it with a movie that was written by Matt Groening to bring the actual soul o…",FALSE,0,NA,2020-01-18 14:02:40,FALSE,NA,"1218534170986717184",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Jettz",1,TRUE,FALSE,NA,NA
"10","EVERY #Simpsons character is a caricature of themselves. It’s a show of stereotyping characters based on their race… https://t.co/MeJjqb7w30",FALSE,1,NA,2020-01-18 14:02:18,TRUE,NA,"1218534080985341952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ItsADogsLife92",0,FALSE,FALSE,NA,NA
"11","RT @Lee280914: It shows how much people's view on situations have changed over the past 10/20 years when only NOW people are offended that…",FALSE,0,NA,2020-01-18 14:01:48,FALSE,NA,"1218533955374407688",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Jettz",11,TRUE,FALSE,NA,NA
"12","RT @DundeeSeamus: Let’s give a round of applause to those who want to be offended by everything on this small victory. I hope this makes yo…",FALSE,0,NA,2020-01-18 14:01:40,FALSE,NA,"1218533918628110337",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Jettz",13,TRUE,FALSE,NA,NA
"13","Biggest pile of nonsense whoever complained about Apu who is pretty much my name sake should hang their heads in sh… https://t.co/wF16p1pbNb",FALSE,0,NA,2020-01-18 14:01:12,TRUE,NA,"1218533803381137413",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ApurvaModessa",0,FALSE,FALSE,NA,NA
"14","D'oh! #Simpsons https://t.co/6Pcu1F5E63",FALSE,0,NA,2020-01-18 14:00:23,FALSE,NA,"1218533598900424704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","der_hopper",0,FALSE,FALSE,NA,NA
"15","I think it may be time the #Simpsons ends, finish it with a movie that was written by Matt Groening to bring the ac… https://t.co/SSyM9SCIqF",FALSE,4,NA,2020-01-18 14:00:15,TRUE,NA,"1218533563236278272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tdevo93",1,FALSE,FALSE,NA,NA
"16","Homer: Hey, Burns! Eat my shorts! Burns: Who the Sam Hill was that? One Fish, Two Fish, Blowfish, Blue Fish #Simpsons",FALSE,0,NA,2020-01-18 14:00:01,FALSE,NA,"1218533506533535744",NA,"<a href=""http://www.floodgap.com/software/ttytter/"" rel=""nofollow"">TTYtter (simpsons_quote)</a>","simpsons_quote",0,FALSE,FALSE,NA,NA
"17","Why is  #Simpsons trending?",FALSE,0,NA,2020-01-18 13:59:28,FALSE,NA,"1218533365424500742",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bambinobeau09",0,FALSE,FALSE,NA,NA
"18","What is the point in #Simpsons anymore. One of the best TV series of all time, but lazy, uninspired writing since s… https://t.co/k4bCi9gXDl",FALSE,0,NA,2020-01-18 13:58:49,TRUE,NA,"1218533203335663617",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Gallagherlad95",0,FALSE,FALSE,NA,NA
"19","So, Hank Azaria won't voice Apu in The #Simpsons anymore because of accusations of racism.

It's a sterotype. The show is FILLED with them.",FALSE,4,NA,2020-01-18 13:57:52,FALSE,NA,"1218532963736072192",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","VikingSizeGamer",0,FALSE,FALSE,NA,NA
"20","People need to get their panties out of a bunch. Apu is a cartoon character and a beloved one at that. Every charac… https://t.co/DcrnCfK6Dz",FALSE,0,NA,2020-01-18 13:57:49,TRUE,NA,"1218532951769735170",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JustAGirlHere23",0,FALSE,FALSE,NA,NA
"21","RT @DundeeSeamus: Let’s give a round of applause to those who want to be offended by everything on this small victory. I hope this makes yo…",FALSE,0,NA,2020-01-18 13:56:46,FALSE,NA,"1218532685670420482",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jessbirch90",13,TRUE,FALSE,NA,NA
"22","RT @DundeeSeamus: Let’s give a round of applause to those who want to be offended by everything on this small victory. I hope this makes yo…",FALSE,0,NA,2020-01-18 13:55:12,FALSE,NA,"1218532294262165504",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Gallagherlad95",13,TRUE,FALSE,NA,NA
"23","RT @SamWiseLGBT: After the ‘let’s be offended by everything’ police hounded him <U+0001F644> #Simpsons https://t.co/9X3EE5R5HK",FALSE,0,NA,2020-01-18 13:53:51,FALSE,NA,"1218531954208829440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","benedictjt",1,TRUE,FALSE,NA,NA
"24","I'm not going to comment on the whole #Simpsons &amp; Apu thing as its been done so many times though I dont think we'l… https://t.co/bms8431RJB",FALSE,0,NA,2020-01-18 13:53:33,TRUE,NA,"1218531877604163588",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","robbieglover",0,FALSE,FALSE,NA,NA
"25","RT @QuotesSimpsons1: ""Torture Land""

""Explosion Land""

""Searing Gas Pain Land""

""Unnecessary Surgery Land.""

#Simpsons https://t.co/ZZMYIpu…",FALSE,0,NA,2020-01-18 13:53:29,FALSE,NA,"1218531860189470725",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","GodOfSucc",9,TRUE,FALSE,NA,NA
"26","BBC News - #Simpsons actor #HankAzaria says he will no longer voice #Apu...the character has been accused of reinfo… https://t.co/XyXNe23UI5",FALSE,0,NA,2020-01-18 13:52:19,TRUE,NA,"1218531566340710401",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","skepticafro",0,FALSE,FALSE,NA,NA
"27","I can no longer watch The #Simpsons. My university dissertation was A Journey Through the Seven Stages of Postmoder… https://t.co/qxQ6a2vpZL",FALSE,1,NA,2020-01-18 13:52:07,TRUE,NA,"1218531514994122752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheSting17",0,FALSE,FALSE,NA,NA
"28","Lehrerin: Junger Mann du bist nicht in meiner Klasse. Was machst du überhaupt hier?
Nelson: Die beiden Trottel auslachen.
#Simpsons",FALSE,0,NA,2020-01-18 13:51:22,FALSE,NA,"1218531327722577920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","schokokrmmel1",0,FALSE,FALSE,NA,NA
"29","#Simpsons",FALSE,0,NA,2020-01-18 13:50:51,FALSE,NA,"1218531196440891392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","darfpunk",0,FALSE,FALSE,NA,NA
"30","RT @Lee280914: It shows how much people's view on situations have changed over the past 10/20 years when only NOW people are offended that…",FALSE,0,NA,2020-01-18 13:48:49,FALSE,NA,"1218530685020971010",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VenialSpore2",11,TRUE,FALSE,NA,NA
"31","#Simpsons why is this on trending and why? :V",FALSE,0,NA,2020-01-18 13:48:14,FALSE,NA,"1218530541613539329",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RealBashBushYT2",0,FALSE,FALSE,NA,NA
"32","as a person with indian heritage, i can confidently say i never cared about the voice actor 
this is kinda stupid overall
#Simpsons",FALSE,0,NA,2020-01-18 13:47:41,FALSE,NA,"1218530401670569984",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","HelixorArts",0,FALSE,FALSE,NA,NA
"33","RT @BADTHINGSONFIFA: One of the best moments in the  #Simpsons https://t.co/ND0j7tU8yq",FALSE,0,NA,2020-01-18 13:47:35,FALSE,NA,"1218530376341237760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Enitan1310",8,TRUE,FALSE,NA,NA
"34","RT @iamkev_1981: Homer Reacting to the news Hank Azaria will no longer voice Apu.  #Simpsons #TheSimpsons https://t.co/kN7WxBc8hF",FALSE,0,NA,2020-01-18 13:47:34,FALSE,NA,"1218530371685552128",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RealBashBushYT2",1,TRUE,FALSE,NA,NA
"35","RT @Evil_Trapezium: Well shit! I hope if a Simpsons Hit &amp; Run remake happens they don't change the voices. It will be weird hearing anythin…",FALSE,0,NA,2020-01-18 13:47:12,FALSE,NA,"1218530280375451651",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","REAL_RYDER98",1,TRUE,FALSE,NA,NA
"36","RT @funky_seema: The #Simpsons ended as soon as these characters stopped being in it. RIP Phil Hartman <U+0001F622> https://t.co/HEPFYqNO2A",FALSE,0,NA,2020-01-18 13:46:59,FALSE,NA,"1218530224868089856",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RealBashBushYT2",10,TRUE,FALSE,NA,NA
"37","Well shit! I hope if a Simpsons Hit &amp; Run remake happens they don't change the voices. It will be weird hearing any… https://t.co/bX2FzaXuNO",FALSE,1,NA,2020-01-18 13:46:05,TRUE,NA,"1218529999227105280",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Evil_Trapezium",1,FALSE,FALSE,NA,NA
"38","#Simpsons has been shite for ages",FALSE,0,NA,2020-01-18 13:45:55,FALSE,NA,"1218529958647205890",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","samueELJacckson",0,FALSE,FALSE,NA,NA
"39","RT @SamuelTimms3: Every minuet of everyday, literally.

#AVFC #Simpsons #UTV https://t.co/IBntxzVdyG",FALSE,0,NA,2020-01-18 13:45:51,FALSE,NA,"1218529941102514176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dandanmac25",8,TRUE,FALSE,NA,NA
"40","#Simpsons 

sneed",FALSE,2,NA,2020-01-18 13:45:34,FALSE,NA,"1218529870369697792",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","FFriendlyFFyre",0,FALSE,FALSE,NA,NA
"41","Why’s society so damn sensitive nowadays everything’s offensive #FreeSimpsons #simpsons",FALSE,2,NA,2020-01-18 13:44:59,FALSE,NA,"1218529720654008320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_akhilll",0,FALSE,FALSE,NA,NA
"42","Since we seem to have an issue with #Simpsons stereotypes why stop at Apu. Let's see we got Luigi Risotto name of a… https://t.co/BLeOQLccui",FALSE,0,NA,2020-01-18 13:44:43,TRUE,NA,"1218529653662588928",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","HeyyyitsRocco",0,FALSE,FALSE,NA,NA
"43","I'm very sad that the #Simpsons is ending after 31 fabulous years",FALSE,0,NA,2020-01-18 13:43:45,FALSE,NA,"1218529411198324738",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ladypenelope111",0,FALSE,FALSE,NA,NA
"44","RT @Lee280914: It shows how much people's view on situations have changed over the past 10/20 years when only NOW people are offended that…",FALSE,0,NA,2020-01-18 13:43:16,FALSE,NA,"1218529289093685248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","leosimabdn",11,TRUE,FALSE,NA,NA
"45","RT @CathieROfarrell: I'm not quite getting the specific outcry over this one character 

Angry scotsman who hates everyone
Italian chef who…",FALSE,0,NA,2020-01-18 13:42:16,FALSE,NA,"1218529039796899842",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","YahBoiSpeedz",10,TRUE,FALSE,NA,NA
"46","RT @falkatw: Homer: ..und dazu die Pupsmaschine *zeigt auf Maggie*, die alle 10 Minuten einen fahren lässt.
<U+0001F602> #Simpsons classics https://t.…",FALSE,0,NA,2020-01-18 13:41:37,FALSE,NA,"1218528875870871553",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Moritzbhg",1,TRUE,FALSE,NA,NA
"47","Sad to hear that the voice of Apu, Hank Azaria, is leaving The #Simpsons after receiving criticism. I am of Indian… https://t.co/bLgSJN6Qt6",FALSE,15,NA,2020-01-18 13:41:29,TRUE,NA,"1218528841850814464",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","nakulxo",2,FALSE,FALSE,NA,NA
"48","The #Simpsons used to be a show that would proudly poke fun at stereotypes. No malice or bias. Now we see one of it… https://t.co/boPivqeaqD",FALSE,1,NA,2020-01-18 13:41:28,TRUE,NA,"1218528837824393218",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheHogg92",0,FALSE,FALSE,NA,NA
"49","If the #Simpsons are bothered about stereotypical characters then why ain't ""Groundskeeper Willy"" being removed too… https://t.co/zXc5OU84MP",FALSE,0,NA,2020-01-18 13:41:28,TRUE,NA,"1218528835068710912",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","KyzehOfficial",0,FALSE,FALSE,NA,NA
"50","#Simpsons #Apu is portrayed to be hardworking and clever, to the extent that he was accepted for foreign study in t… https://t.co/jx8eZPXLPn",FALSE,1,NA,2020-01-18 13:41:21,TRUE,NA,"1218528805607936001",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JO55SS",0,FALSE,FALSE,NA,NA
"51","RT @alIthelights: Right no we aren’t killing  #Simpsons off it’s one of the best things on telly. You cancel that and we will all be watchi…",FALSE,0,NA,2020-01-18 13:40:08,FALSE,NA,"1218528499876728833",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lrhdara",13,TRUE,FALSE,NA,NA
"52","Nice Bart Simpson impression by @danajacobson on #CTM Saturday. Who knew?
#simpsons https://t.co/5qsSNsRAY9",FALSE,0,NA,2020-01-18 13:38:53,FALSE,NA,"1218528185287086080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ehay2k",0,FALSE,FALSE,NA,NA
"53","Homer: ..und dazu die Pupsmaschine *zeigt auf Maggie*, die alle 10 Minuten einen fahren lässt.
<U+0001F602> #Simpsons classics https://t.co/joGHnEtXSP",FALSE,3,NA,2020-01-18 13:38:07,FALSE,NA,"1218527995528433665",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","falkatw",1,FALSE,FALSE,NA,NA
"54","#Simpsons has been horseshit since about Season 9 so there are no changes that could make it any worse.",FALSE,0,NA,2020-01-18 13:36:09,FALSE,NA,"1218527499929427969",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","StaceyAIreland",0,FALSE,FALSE,NA,NA
"55","RT @SamuelTimms3: Every minuet of everyday, literally.

#AVFC #Simpsons #UTV https://t.co/IBntxzVdyG",FALSE,0,NA,2020-01-18 13:34:59,FALSE,NA,"1218527203098578946",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shakirsmiah",8,TRUE,FALSE,NA,NA
"56","High homer #simpsons https://t.co/geuoM2ivsI",FALSE,0,NA,2020-01-18 13:34:53,FALSE,NA,"1218527178595487745",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ConceptkeaN",0,FALSE,FALSE,NA,NA
"57","Whatever side you are on, remember your opinion is worth just as much as the next persons.  #Simpsons",FALSE,2,NA,2020-01-18 13:33:31,FALSE,NA,"1218526834461224960",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Tyger_COD",0,FALSE,FALSE,NA,NA
"58","After the ‘let’s be offended by everything’ police hounded him <U+0001F644> #Simpsons https://t.co/9X3EE5R5HK",FALSE,6,NA,2020-01-18 13:33:09,FALSE,NA,"1218526743201550336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SamWiseLGBT",1,FALSE,FALSE,NA,NA
"59","Homer Reacting to the news Hank Azaria will no longer voice Apu.  #Simpsons #TheSimpsons https://t.co/kN7WxBc8hF",FALSE,6,NA,2020-01-18 13:32:59,FALSE,NA,"1218526699857555456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iamkev_1981",1,FALSE,FALSE,NA,NA
"60","So after THIRTY YEARS suddenly an actor doing his job isn’t okay? #Simpsons",FALSE,0,NA,2020-01-18 13:31:52,FALSE,NA,"1218526420009390082",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TyreeFourReal",0,FALSE,FALSE,NA,NA
"61","RT @funky_seema: The #Simpsons ended as soon as these characters stopped being in it. RIP Phil Hartman <U+0001F622> https://t.co/HEPFYqNO2A",FALSE,0,NA,2020-01-18 13:31:17,FALSE,NA,"1218526273665994754",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheLegitRonan",10,TRUE,FALSE,NA,NA
"62","Character who's entire point of existence is to be a stereotype in a show entirely about stereotypes is no longer a… https://t.co/A754YTs7xU",FALSE,0,NA,2020-01-18 13:30:27,TRUE,NA,"1218526063376130048",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mattjmartin_",0,FALSE,FALSE,NA,NA
"63","Predicción #Simpsons https://t.co/cucEjNtBkB",FALSE,1,NA,2020-01-18 13:27:47,FALSE,NA,"1218525394367893504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GermanSimour",0,FALSE,FALSE,NA,NA
"64","@harikondabolu Is Smithers being voiced by a gay man? Let’s start the petition people! Is Homer being voiced by a s… https://t.co/otIchv5QN1",FALSE,0,"harikondabolu",2020-01-18 13:24:38,TRUE,"1218244235318714370","1218524600734224384","30488144","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JMB02041973",0,FALSE,FALSE,NA,NA
"65","Eigentlich sind Vorurteile bei den #Simpsons ein wichtiger Bestandteil, welcher mit dafür sorgen soll, dass die Ser… https://t.co/cBoEVXE1Lm",FALSE,1,NA,2020-01-18 13:23:53,TRUE,NA,"1218524412271644673",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LorenzoMazzoli6",0,FALSE,FALSE,NA,NA
"66","to everyone who is on a diet! #diet #0calloriesCase #Simpsons https://t.co/FGZMcMrdkI",FALSE,1,NA,2020-01-18 13:22:49,FALSE,NA,"1218524143831920640",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","WeLuxuryHunters",0,FALSE,FALSE,NA,NA
"67","Petition to remove ellen degenerous as the voice of dory from finding nemo because she is not a fish #Simpsons",FALSE,4,NA,2020-01-18 13:22:32,FALSE,NA,"1218524070112845825",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DenkMemers",0,FALSE,FALSE,NA,NA
"68","RT @alIthelights: Right no we aren’t killing  #Simpsons off it’s one of the best things on telly. You cancel that and we will all be watchi…",FALSE,0,NA,2020-01-18 13:22:22,FALSE,NA,"1218524028345909248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","duck_crime",13,TRUE,FALSE,NA,NA
"69","RT @CathieROfarrell: I'm not quite getting the specific outcry over this one character 

Angry scotsman who hates everyone
Italian chef who…",FALSE,0,NA,2020-01-18 13:21:09,FALSE,NA,"1218523723080388609",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","evanjamjar",10,TRUE,FALSE,NA,NA
"70","RT @straubarry: Why is everyone in the world suddenly obsessed with finding minor faults in everything. #Simpsons",FALSE,0,NA,2020-01-18 13:20:34,FALSE,NA,"1218523576980197376",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","lencrandle",3,TRUE,FALSE,NA,NA
"71","RT @funky_seema: The #Simpsons ended as soon as these characters stopped being in it. RIP Phil Hartman <U+0001F622> https://t.co/HEPFYqNO2A",FALSE,0,NA,2020-01-18 13:20:32,FALSE,NA,"1218523568121749505",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","evanjamjar",10,TRUE,FALSE,NA,NA
"72","#Simpsons actor #HankAzaria says he will no longer voice #Apu
https://t.co/ivsv1VsRul",FALSE,0,NA,2020-01-18 13:20:01,FALSE,NA,"1218523438760910848",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sikeshia23",0,FALSE,FALSE,NA,NA
"73","RT @Lee280914: It shows how much people's view on situations have changed over the past 10/20 years when only NOW people are offended that…",FALSE,0,NA,2020-01-18 13:19:57,FALSE,NA,"1218523420113219585",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","lencrandle",11,TRUE,FALSE,NA,NA
"74","RT @alIthelights: Right no we aren’t killing  #Simpsons off it’s one of the best things on telly. You cancel that and we will all be watchi…",FALSE,0,NA,2020-01-18 13:19:27,FALSE,NA,"1218523295047471104",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","lencrandle",13,TRUE,FALSE,NA,NA
"75","RT @robbutler1984: I think there are far worse stereotypes in the #Simpsons than Apu, he is a Indian man who owns his own business, works h…",FALSE,0,NA,2020-01-18 13:18:49,FALSE,NA,"1218523135139622912",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TheMage56",3,TRUE,FALSE,NA,NA
"76","Los Simpson predijeron la quema de droga en Indonesia...

Soy el aho, de la palabra ahora.

#MomentoSimpsons… https://t.co/4stmcW7T74",FALSE,0,NA,2020-01-18 13:18:41,TRUE,NA,"1218523104986705921",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nahuelhae",0,FALSE,FALSE,NA,NA
"77","RT @naysonandres: I think #HankAzaria is setting a dangerous precedent. Anyone can now make a shitty ass documentary being offended about s…",FALSE,0,NA,2020-01-18 13:17:35,FALSE,NA,"1218522828368154625",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","__DanielEllis",1,TRUE,FALSE,NA,NA
"78","When was the last time that Apu was in a #Simpsons episode? can't remember him being in the past 2 seasons. Kind of… https://t.co/GhwYMAAn8D",FALSE,0,NA,2020-01-18 13:17:31,TRUE,NA,"1218522810659889152",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Togglejam",0,FALSE,FALSE,NA,NA
"79","RT @bugattyy_rav8: Los #Simpsons lo volvieron hacer otra vez, después de estar en tendencia #Pizzagate y las atrocidades que supuestamente…",FALSE,0,NA,2020-01-18 13:16:39,FALSE,NA,"1218522591436189696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mati_sanzi",47,TRUE,FALSE,NA,NA
"80","@TheWrap I'm of a south Asian decent and the caricature of Apu is not offensive in the slightest. 

We have greater… https://t.co/6XRDvwv0zz",FALSE,0,"TheWrap",2020-01-18 13:16:17,TRUE,"1218285058739425280","1218522499647967233","18742360","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sfali22",0,FALSE,FALSE,NA,NA
"81","#Simpsons https://t.co/fnncpb4etb",FALSE,1,NA,2020-01-18 13:15:55,FALSE,NA,"1218522405662085120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fairyhwngs",0,FALSE,FALSE,NA,NA
"82","@harikondabolu @HankAzaria   Curious what your thoughts are on Groundskeeper Willie? Isn't he just as much a stereo… https://t.co/cuCCsphMDk",FALSE,0,"harikondabolu",2020-01-18 13:15:45,TRUE,NA,"1218522366151745549","30488144","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MarkBoggisDOP",0,FALSE,FALSE,NA,NA
"83","RT @robbutler1984: I think there are far worse stereotypes in the #Simpsons than Apu, he is a Indian man who owns his own business, works h…",FALSE,0,NA,2020-01-18 13:15:37,FALSE,NA,"1218522330114207746",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","__DanielEllis",3,TRUE,FALSE,NA,NA
"84","Apu was my favourite Simpsons character and they might be getting rid of him because some other brown person is off… https://t.co/InoTTaMbcp",FALSE,0,NA,2020-01-18 13:15:34,TRUE,NA,"1218522319498436610",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DaemC97",0,FALSE,FALSE,NA,NA
