"","Episode","word","value"
"275","s1e4","audrey",NA
"276","s1e4","that",NA
"277","s1e4","perfume",NA
"278","s1e4","you're",NA
"279","s1e4","wearing",NA
"280","s1e4","is",NA
"281","s1e4","incredible",NA
"282","s1e4","do",NA
"283","s1e4","you",NA
"284","s1e4","really",NA
"285","s1e4","think",NA
"286","s1e4","so",NA
"287","s1e4","yes",1
"288","s1e4","i",NA
"289","s1e4","do",NA
"290","s1e5","previously",NA
"291","s1e5","on",NA
"292","s1e5","twin",NA
"293","s1e5","peaks",NA
"294","s1e5","agent",NA
"295","s1e5","cooper",NA
"296","s1e5","there's",NA
"297","s1e5","no",-1
"298","s1e5","sign",NA
"299","s1e5","of",NA
"300","s1e5","the",NA
"301","s1e5","man",NA
"302","s1e5","with",NA
"303","s1e5","one",NA
"304","s1e5","arm",NA
"305","s1e5","keep",NA
"306","s1e5","trying",NA
"307","s1e5","he's",NA
"308","s1e5","out",NA
"309","s1e5","there",NA
"310","s1e5","if",NA
"311","s1e5","anyone",NA
"312","s1e5","can",NA
"313","s1e5","find",NA
"314","s1e5","him",NA
"315","s1e5","hawk",NA
"316","s1e5","can",NA
"317","s1e5","he's",NA
"318","s1e5","a",NA
"319","s1e5","tracker",NA
"320","s1e5","the",NA
"321","s1e5","best",3
"322","s1e5","my",NA
"323","s1e5","darling",NA
"324","s1e5","daughter",NA
"325","s1e5","jade",NA
"326","s1e5","uncle",NA
"327","s1e5","leland",NA
"328","s1e5","madeleine",NA
"329","s1e5","blood",NA
"330","s1e5","somebody's",NA
"331","s1e5","running",NA
"332","s1e5","drugs",NA
"333","s1e5","into",NA
"334","s1e5","twin",NA
"335","s1e5","peaks",NA
"336","s1e5","who's",NA
"337","s1e5","targeted",NA
"338","s1e5","jacques",NA
"339","s1e5","renault",NA
"340","s1e5","bartender",NA
"341","s1e5","at",NA
"342","s1e5","the",NA
"343","s1e5","roadhouse",NA
"344","s1e6","diane",NA
"345","s1e6","it",NA
"346","s1e6","is",NA
"347","s1e6","4",NA
"348","s1e6","28",NA
"349","s1e6","a.m",NA
"350","s1e6","i",NA
"351","s1e6","have",NA
"352","s1e6","just",NA
"353","s1e6","been",NA
"354","s1e6","woken",NA
"355","s1e6","up",NA
"356","s1e6","by",NA
"357","s1e6","the",NA
"358","s1e6","most",NA
"359","s1e6","god",1
"360","s1e6","awful",-3
"361","s1e6","racket",NA
"362","s1e6","which",NA
"363","s1e6","you",NA
"364","s1e6","can",NA
"365","s1e6","probably",NA
"366","s1e6","hear",NA
"367","s1e6","over",NA
"368","s1e6","the",NA
"369","s1e6","sound",NA
"370","s1e6","of",NA
"371","s1e6","my",NA
"372","s1e6","voice",NA
"373","s1e6","can",NA
"374","s1e6","you",NA
"375","s1e6","hear",NA
"376","s1e6","that",NA
"377","s1e6","up",NA
"378","s1e6","until",NA
"379","s1e6","this",NA
"380","s1e6","moment",NA
"381","s1e6","i've",NA
"382","s1e6","experienced",NA
"383","s1e6","nothing",NA
"384","s1e6","at",NA
"385","s1e6","the",NA
"386","s1e6","great",3
"387","s1e6","northern",NA
"388","s1e6","hotel",NA
"389","s1e6","but",NA
"390","s1e6","the",NA
"391","s1e6","most",NA
"392","s1e6","pleasant",3
"393","s1e6","courteous",2
"394","s1e6","service",NA
"395","s1e6","imaginable",NA
"396","s1e6","however",NA
"397","s1e6","it",NA
"398","s1e6","just",NA
"399","s1e6","goes",NA
"400","s1e6","to",NA
"401","s1e6","prove",NA
"402","s1e6","the",NA
"403","s1e6","point",NA
"404","s1e6","that",NA
"405","s1e6","once",NA
"406","s1e6","a",NA
"407","s1e6","traveler",NA
"408","s1e6","leaves",NA
"409","s1e6","his",NA
"410","s1e6","home",NA
"411","s1e6","he",NA
"412","s1e6","loses",NA
"413","s1e6","almost",NA
"414","s1e6","100",NA
"415","s1e6","percent",NA
"416","s1e6","of",NA
"417","s1e6","his",NA
"418","s1e6","ability",2
"419","s1e6","to",NA
"420","s1e6","control",NA
"421","s1e6","his",NA
"422","s1e6","environment",NA
"423","s1e6","diane",NA
"424","s1e6","i",NA
"425","s1e6","was",NA
"426","s1e6","wondering",NA
"427","s1e6","if",NA
"428","s1e6","you",NA
"429","s1e6","could",NA
"430","s1e6","overnight",NA
"431","s1e6","express",NA
"432","s1e6","to",NA
"433","s1e6","me",NA
"434","s1e6","two",NA
"435","s1e6","pair",NA
"436","s1e6","of",NA
"437","s1e6","those",NA
"438","s1e6","ear",NA
"439","s1e6","pillow",NA
"440","s1e6","silicone",NA
"441","s1e6","earplugs",NA
"442","s1e6","which",NA
"443","s1e6","i",NA
"444","s1e6","used",NA
"445","s1e6","on",NA
"446","s1e6","my",NA
"447","s1e6","last",NA
"448","s1e6","trip",NA
"449","s1e6","to",NA
"450","s1e6","new",NA
"451","s1e6","york",NA
"452","s1e6","naturally",NA
"453","s1e6","i",NA
"454","s1e6","didn't",NA
"455","s1e6","bring",NA
"456","s1e6","them",NA
"457","s1e6","with",NA
"458","s1e6","me",NA
"459","s1e6","on",NA
"460","s1e6","this",NA
"461","s1e6","trip",NA
"462","s1e6","because",NA
"463","s1e6","i",NA
"464","s1e6","didn't",NA
"465","s1e6","feel",NA
"466","s1e6","it",NA
"467","s1e6","would",NA
"468","s1e6","be",NA
"469","s1e6","necessary",NA
"470","s1e6","however",NA
"471","s1e6","coffee",NA
"472","s1e6","please",1
"473","s1e6","what's",NA
"474","s1e6","with",NA
"475","s1e6","the",NA
"476","s1e6","choir",NA
"477","s1e6","practice",NA
"478","s1e6","heh",NA
"479","s1e6","business",NA
"480","s1e6","junket",NA
"481","s1e6","from",NA
"482","s1e6","iceland",NA
"483","s1e7","previously",NA
"484","s1e7","on",NA
"485","s1e7","twin",NA
"486","s1e7","peaks",NA
"487","s1e7","you",NA
"488","s1e7","ll",NA
"489","s1e7","put",NA
"490","s1e7","me",NA
"491","s1e7","to",NA
"492","s1e7","work",NA
"493","s1e7","behind",NA
"494","s1e7","the",NA
"495","s1e7","perfume",NA
"496","s1e7","counter",NA
"497","s1e7","does",NA
"498","s1e7","that",NA
"499","s1e7","clear",1
"500","s1e7","things",NA
"501","s1e7","up",NA
"502","s1e7","so",NA
"503","s1e7","where",NA
"504","s1e7","do",NA
"505","s1e7","i",NA
"506","s1e7","start",NA
"507","s1e7","washing",NA
"508","s1e7","dishes",NA
"509","s1e7","will",NA
"510","s1e7","be",NA
"511","s1e7","fine",2
"512","s1e7","donna",NA
"513","s1e7","it's",NA
"514","s1e7","maddy",NA
"515","s1e7","i",NA
"516","s1e7","found",NA
"517","s1e7","a",NA
"518","s1e7","tape",NA
"519","s1e7","in",NA
"520","s1e7","her",NA
"521","s1e7","hiding",-1
"522","s1e7","place",NA
"523","s1e7","i'll",NA
"524","s1e7","meet",NA
"525","s1e7","you",NA
"526","s1e7","and",NA
"527","s1e7","james",NA
"528","s1e7","tomorrow",NA
"529","s1e7","and",NA
"530","s1e7","bring",NA
"531","s1e7","a",NA
"532","s1e7","tape",NA
"533","s1e7","recorder",NA
"534","s1e7","why",NA
"535","s1e7","would",NA
"536","s1e7","an",NA
"537","s1e7","apartment",NA
"538","s1e7","dweller",NA
"539","s1e7","like",2
"540","s1e7","jacques",NA
"541","s1e7","buy",NA
"542","s1e7","so",NA
"543","s1e7","much",NA
"544","s1e7","heating",NA
"545","s1e7","oil",NA
"546","s1e7","to",NA
"547","s1e7","heat",NA
"548","s1e7","a",NA
"549","s1e7","log",NA
"550","s1e7","cabin",NA
"551","s1e7","what",NA
"552","s1e7","did",NA
"553","s1e7","you",NA
"554","s1e7","see",NA
"555","s1e7","that",NA
"556","s1e7","night",NA
"557","s1e7","two",NA
"558","s1e7","men",NA
"559","s1e7","two",NA
"560","s1e7","girls",NA
"561","s1e7","screams",-2
"562","s1e7","we'll",NA
"563","s1e7","give",NA
"564","s1e7","josie",NA
"565","s1e7","a",NA
"566","s1e7","chance",2
"567","s1e7","to",NA
"568","s1e7","sell",NA
"569","s1e7","tomorrow",NA
"570","s1e7","you",NA
"571","s1e7","do",NA
"572","s1e7","realise",NA
"573","s1e7","the",NA
"574","s1e7","risk",-2
"575","s1e7","if",NA
"576","s1e7","anyone",NA
"577","s1e7","sees",NA
"578","s1e7","us",NA
"579","s1e8","previously",NA
"580","s1e8","on",NA
"581","s1e8","twin",NA
"582","s1e8","peaks",NA
"583","s1e8","i",NA
"584","s1e8","shot",NA
"585","s1e8","him",NA
"586","s1e8","bobby",NA
"587","s1e8","i",NA
"588","s1e8","know",NA
"589","s1e8","i",NA
"590","s1e8","did",NA
"591","s1e8","what",NA
"592","s1e8","happened",NA
"593","s1e8","somebody",NA
"594","s1e8","shot",NA
"595","s1e8","waldo",NA
"596","s1e8","leo",NA
"597","s1e8","no",-1
"598","s1e8","leo",NA
"599","s1e8","no",-1
"600","s1e8","this",NA
"601","s1e8","was",NA
"602","s1e8","hidden",NA
"603","s1e8","in",NA
"604","s1e8","the",NA
"605","s1e8","desk",NA
"606","s1e8","then",NA
"607","s1e8","we",NA
"608","s1e8","can",NA
"609","s1e8","proceed",NA
"610","s1e8","is",NA
"611","s1e8","it",NA
"612","s1e8","set",NA
"613","s1e8","for",NA
"614","s1e8","tonight",NA
"615","s1e8","yes",1
"616","s1e8","what",NA
"617","s1e8","policy",NA
"618","s1e8","is",NA
"619","s1e8","this",NA
"620","s1e8","your",NA
"621","s1e8","new",NA
"622","s1e8","life",NA
"623","s1e8","insurance",NA
"624","s1e8","are",NA
"625","s1e8","you",NA
"626","s1e8","suggesting",NA
"627","s1e8","that",NA
"628","s1e8","there's",NA
"629","s1e8","something",NA
"630","s1e8","irregular",NA
"631","s1e8","at",NA
"632","s1e8","work",NA
"633","s1e8","here",NA
"634","s1e8","rejected",-1
"635","s1e8","that's",NA
"636","s1e8","what",NA
"637","s1e8","he",NA
"638","s1e8","said",NA
"639","s1e8","nadine",NA
"640","s1e8","don't",NA
"641","s1e8","you",NA
"642","s1e8","give",NA
"643","s1e8","up",NA
"644","s1e8","sign",NA
"645","s1e8","here",NA
"646","s1e8","welcome",2
"647","s1e8","to",NA
"648","s1e8","one",NA
"649","s1e8","eyed",NA
"650","s1e8","jacks",NA
"651","s1e8","hester",NA
